"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-02-16","1.3",,"0.0","0.0","200.0","-3.7","1.1","-11.6","  360","   10","4.5","5.8"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-02-17","4.3",,"11.7","132.0","200.0","-1.8","1.1","-4.9","  150","  140","8.1","10.7"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-02-18","4.8",,"0.0","0.0","330.0","-0.6","0.6","-9.3","  310","  310","8.9","14.8"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-02-19","2.2",,"0.0","0.0","300.0","-9.6","-6.6","-16.6","  330","  350","5.4","8.1"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-02-20","1.7",,"0.0","0.0","280.0","-14.2","-8.2","-22.1","  330","  310","5.4","7.2"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-02-21","3.7",,"0.0","0.0","280.0","-8.9","1.1","-15.5","  210","  210","7.6","15.2"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-02-22","3.2",,"0.0","0.0","250.0","-0.3","4.4","-4.9","  190","  210","6.3","8.9"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-02-23","2.6",,"0.0","0.0","250.0","3.9","9.4","-0.5","  220","  220","5.4","8.9"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-02-24","3.2",,"0.0","0.0","200.0","0.8","3.3","-5.5","   30","   30","6.3","8.5"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-02-25","7.9",,"0.0","0.0","200.0","0.0","1.1","-2.7","   40","   40","13.4","17.0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-02-26","5.4",,"0.0","0.0","200.0","-3.0","-2.1","-4.9","   10","  350","8.9","12.5"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-02-27","3.1",,"0.0","0.0","200.0","-4.1","-2.7","-9.9","  310","  300","6.7","11.2"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-02-28","3.2",,"0.0","0.0","200.0","-7.3","-2.7","-10.5","  310","  320","7.2","11.2"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-02-29","2.9",,"0.0","0.0","180.0","-6.3","0.6","-12.7","  190","  250","6.3","8.1"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-03-01","3.4",,"0.0","0.0","180.0","2.5","11.1","-2.7","  200","  190","7.6","13.4"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-03-02","2.3",,"0.0","0.0","150.0","2.9","5.6","-2.1","  310","  330","6.3","9.4"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-03-03","3.1",,"1.5","15.0","130.0","1.4","6.7","-1.0","  290","  290","7.2","12.5"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-03-04","2.6",,"0.0","0.0","130.0","2.6","6.1","-0.5","  340","  330","6.3","9.4"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-03-05","5.2",,"0.0","3.0","100.0","3.7","7.8","-1.0","  330","  340","11.2","17.4"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-03-06","4.7",,"0.0","0.0","80.0","0.3","4.4","-2.7","  340","  320","11.6","19.2"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-03-07","5.3",,"0.0","0.0","80.0","1.0","10.0","-3.8","  190","  200","9.4","14.3"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-03-08","6.1",,"0.0","0.0","50.0","8.3","16.7","3.3","  190","  210","9.4","14.3"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-03-09","3.8",,"12.7","0.0","0.0","10.5","11.1","2.2","  340","  230","7.6","12.5"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-03-10","3.0",,"0.0","0.0","0.0","3.8","8.3","-1.0","  340","  340","7.2","9.8"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-03-11","2.2",,"5.8","0.0","0.0","4.6","6.1","0.6","  180","  170","7.2","10.3"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-03-12","5.1",,"1.3","0.0","0.0","5.3","10.6","1.7","  170","  310","10.7","15.7"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-03-13","4.3",,"0.0","0.0","0.0","4.0","8.3","-0.5","  300","  290","9.4","14.3"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-03-14","3.7",,"0.0","0.0","0.0","0.8","1.7","-2.7","   40","   50","6.7","8.1"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-03-15","3.0",,"0.0","0.0","0.0","-0.4","5.0","-3.8","   30","   30","6.3","7.6"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-03-16","2.1",,"0.0","0.0","0.0","0.7","5.0","-3.8","  190","  200","4.5","7.2"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-03-17","3.7",,"0.0","0.0","0.0","2.8","7.8","-2.1","  340","  320","7.2","12.5"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-03-18","2.8",,"8.6","53.0","0.0","2.8","4.4","0.0","   40","   40","5.4","6.3"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-03-19","3.8",,"32.8","0.0","0.0","4.8","7.8","3.3","  350","  350","7.2","9.8"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-03-20","5.7",,"8.6","0.0","0.0","2.7","3.9","-3.8","  340","  330","10.7","17.4"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-03-21","3.0",,"0.0","0.0","0.0","-2.2","2.2","-7.1","  130","  130","8.1","10.3"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-03-22","4.6",,"0.0","0.0","0.0","-1.1","2.2","-3.2","  150","  130","7.6","10.3"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-03-23","2.2",,"0.0","0.0","0.0","1.6","6.7","-1.6","  200","  210","4.5","6.3"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-03-24","2.9",,"0.0","0.0","0.0","5.2","8.9","2.2","  170","  150","7.2","9.8"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-03-25","3.0",,"0.8","0.0","0.0","5.4","11.1","1.7","  190","  200","6.3","8.5"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-03-26","2.9",,"0.3","0.0","0.0","6.7","7.2","2.2","   10","   10","6.7","8.5"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-03-27","3.7",,"3.3","0.0","0.0","5.6","13.3","0.6","   80","  120","7.6","10.7"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-03-28","4.6",,"11.4","0.0","0.0","6.6","10.0","5.0","  100","  120","8.9","11.2"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-03-29","4.7",,"1.0","0.0","0.0","6.8","9.4","3.9","  300","  290","9.4","14.8"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-03-30","5.5",,"0.0","0.0","0.0","6.8","13.9","3.3","   10","   10","11.6","14.3"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-03-31","3.5",,"0.0","0.0","0.0","3.6","3.9","-0.5","   40","   10","7.2","9.4"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-04-01","2.2",,"0.0","0.0","0.0","4.7","11.7","-1.0","  130","  130","5.8","6.7"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-04-02","4.1",,"0.0","0.0","0.0","8.8","16.7","0.6","  130","  150","7.6","11.2"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-04-03","4.2",,"2.3","0.0","0.0","12.3","19.4","1.7","  300","  300","7.6","11.2"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-04-04","3.8",,"0.0","0.0","0.0","4.1","10.6","-1.6","  330","  330","7.6","12.5"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-04-05","1.9",,"0.0","0.0","0.0","4.3","13.3","-1.6","  140","  160","5.4","8.1"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-04-06","2.8",,"0.8","0.0","0.0","8.1","15.0","0.6","  180","  150","6.3","9.8"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-04-07","3.3",,"0.3","0.0","0.0","14.2","23.9","9.4","  310","  310","8.1","12.1"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-04-08","2.1",,"6.6","0.0","0.0","11.4","15.0","4.4","  300","  310","5.8","8.9"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-04-09","5.7",,"0.0","0.0","0.0","5.4","7.2","0.0","  340","  340","11.2","18.3"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-04-10","2.1",,"0.0","0.0","0.0","2.9","9.4","-1.0","  310","  290","6.3","9.4"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-04-11","3.0",,"0.5","0.0","0.0","8.3","15.0","3.3","  180","  180","7.6","10.7"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-04-12","5.1",,"12.2","0.0","0.0","9.5","12.8","0.6","   20","   20","10.7","14.8"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-04-13","6.0",,"0.5","5.0","0.0","1.4","4.4","-1.6","  330","  330","10.3","17.0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-04-14","3.5",,"0.0","0.0","0.0","-0.8","2.2","-3.8","  300","  290","7.6","13.0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-04-15","2.6",,"0.0","0.0","0.0","-1.6","2.8","-6.0","  330","  340","6.7","9.8"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-04-16","2.5",,"0.0","0.0","0.0","0.4","7.2","-4.9","  270","  300","7.2","11.6"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-04-17","1.6",,"0.0","0.0","0.0","4.1","9.4","0.6","  320","  280","5.8","8.9"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-04-18","4.2",,"0.0","0.0","0.0","7.1","15.6","-0.5","  210","  210","10.7","16.5"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-04-19","3.4",,"0.0","0.0","0.0","11.2","13.9","4.4","  330","  330","8.9","13.0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-04-20","3.7",,"0.3","0.0","0.0","8.4","17.2","-1.6","  270","  270","16.1","25.0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-04-21","4.1",,"0.0","0.0","0.0","5.1","9.4","-1.0","  330","  330","9.8","15.7"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-04-22","4.9",,"9.7","0.0","0.0","7.4","15.6","2.8","  140","  130","10.7","13.9"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-04-23","4.0",,"0.0","0.0","0.0","6.3","12.2","3.9","   30","   10","7.2","8.9"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-04-24","2.8",,"1.0","0.0","0.0","6.5","12.2","3.9","   60","   70","5.4","7.2"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-04-25","3.4",,"0.0","0.0","0.0","8.2","13.3","3.3","   40","   30","7.2","8.9"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-04-26","2.6",,"0.0","0.0","0.0","10.7","19.4","3.3","   10","   10","6.7","8.5"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-04-27","3.0",,"8.9","0.0","0.0","11.3","16.1","6.1","  170","  190","7.2","9.8"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-04-28","3.5",,"0.0","0.0","0.0","11.9","19.4","2.8","  150","  150","8.9","11.2"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-04-29","8.1",,"8.9","0.0","0.0","10.3","11.1","7.8","   30","  340","13.4","21.0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-04-30","6.1",,"0.0","0.0","0.0","11.9","18.9","5.6","   10","  350","13.0","19.7"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-05-01","4.1",,"0.0","0.0","0.0","11.9","19.4","2.2","  160","  170","8.9","11.2"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-05-02","3.5",,"0.0","0.0","0.0","17.8","23.3","13.3","  330","  320","7.6","13.4"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-05-03","4.2",,"0.0","0.0","0.0","17.2","22.8","5.6","  320","  320","9.4","14.8"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-05-04","4.3",,"0.0","0.0","0.0","9.0","12.8","1.7","   60","   70","7.6","11.2"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-05-05","2.9",,"0.0","0.0","0.0","7.3","11.7","2.8","   60","  100","5.8","8.5"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-05-06","1.9",,"0.0","0.0","0.0","9.3","18.3","0.0","  330","  300","6.3","8.9"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-05-07","3.6",,"0.0","0.0","0.0","12.4","16.7","3.9","  310","  300","7.6","12.1"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-05-08","4.6",,"0.0","0.0","0.0","5.7","8.3","-1.6","   10","   20","10.3","15.7"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-05-09","2.9",,"0.0","0.0","0.0","5.0","15.0","-3.8","  220","  290","6.7","11.2"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-05-10","3.6",,"9.9","0.0","0.0","8.2","14.4","1.1","   20","   20","9.4","12.1"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-05-11","2.8",,"0.0","0.0","0.0","5.6","11.7","1.1","  340","  340","6.7","9.8"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-05-12","1.7",,"0.0","0.0","0.0","8.0","15.6","-0.5","  120","  130","7.2","8.9"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-05-13","5.2",,"5.3","0.0","0.0","9.8","18.9","-0.5","  150","  140","11.2","15.7"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-05-14","1.8",,"12.2","0.0","0.0","13.9","18.3","11.1","  180","  180","7.2","9.8"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-05-15","2.2",,"0.0","0.0","0.0","17.0","23.3","10.0","  100","   80","8.1","11.2"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-05-16","4.7",,"0.0","0.0","0.0","14.6","21.1","7.8","   80","   90","8.9","11.2"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-05-17","6.7",,"51.8","0.0","0.0","12.3","12.2","10.0","   50","   50","11.6","16.1"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-05-18","6.9",,"1.0","0.0","0.0","10.9","12.8","10.0","   50","   50","10.7","13.4"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-05-19","5.8",,"0.0","0.0","0.0","11.7","15.6","9.4","   50","   50","8.9","11.2"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-05-20","4.5",,"0.0","0.0","0.0","15.3","21.1","9.4","   80","   90","10.7","13.4"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-05-21","3.8",,"0.0","0.0","0.0","15.7","20.6","12.2","  130","  120","7.6","10.3"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-05-22","1.9",,"0.5","0.0","0.0","16.6","19.4","12.8","  100","   70","5.4","7.2"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-05-23","3.1",,"20.3","0.0","0.0","16.9","22.8","12.2","  110","  130","9.4","12.5"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-05-24","1.4",,"0.0","0.0","0.0","19.8","27.2","16.7","  160","  170","7.2","10.3"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-05-25","3.7",,"0.3","0.0","0.0","22.8","28.3","17.8","  170","  200","9.8","12.5"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-05-26","4.7",,"0.0","0.0","0.0","24.4","30.0","17.2","  170","  170","10.7","15.2"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-05-27","3.7",,"0.0","0.0","0.0","24.9","28.9","21.7","  160","  170","8.1","10.3"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-05-28","1.5",,"36.3","0.0","0.0","21.4","22.8","15.0","   10","  360","7.2","11.2"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-05-29","3.0",,"0.0","0.0","0.0","16.4","18.3","10.0","  330","  320","7.6","11.2"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-05-30","2.6",,"0.0","0.0","0.0","15.1","21.1","8.9","   80","  360","6.3","11.6"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-05-31","1.6",,"0.0","0.0","0.0","13.5","21.7","5.0","  160","  190","5.4","8.1"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-06-01","5.0",,"0.0","0.0","0.0","17.5","25.0","13.3","  190","  180","10.3","15.7"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-06-02","3.4",,"15.7","0.0","0.0","25.3","31.7","18.9","  340","  350","17.4","25.0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-06-03","1.6",,"1.8","0.0","0.0","23.1","30.0","18.3","  190","  180","5.8","7.2"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-06-04","1.9",,"0.0","0.0","0.0","23.8","30.6","16.7","  360","  310","6.3","8.9"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-06-05","2.3",,"0.0","0.0","0.0","24.4","30.0","17.2","  330","  310","6.3","9.4"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-06-06","3.4",,"0.0","0.0","0.0","21.1","26.1","13.9","  110","  110","7.2","10.3"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-06-07","4.4",,"0.0","0.0","0.0","18.6","26.7","12.8","  140","  150","7.6","11.6"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-06-08","4.4",,"0.0","0.0","0.0","23.9","31.7","15.6","  170","  170","9.4","11.6"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-06-09","5.1",,"16.0","0.0","0.0","24.4","29.4","16.1","   80","  210","10.3","17.4"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-06-10","3.0",,"31.2","0.0","0.0","21.9","27.2","15.0","  320","  310","7.2","14.3"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-06-11","2.6",,"0.0","0.0","0.0","18.4","26.7","12.8","  320","  310","7.6","15.2"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-06-12","3.0",,"0.0","0.0","0.0","19.4","27.8","11.1","   70","   80","9.4","11.6"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-06-13","4.1",,"0.0","0.0","0.0","14.2","20.0","7.8","   70","   70","8.1","11.6"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-06-14","3.5",,"0.0","0.0","0.0","14.7","21.1","7.2","  120","   80","7.6","9.8"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-06-15","3.5",,"0.0","0.0","0.0","16.7","24.4","7.2","  140","  130","7.2","9.4"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-06-16","2.5",,"0.0","0.0","0.0","19.2","27.8","8.3","  170","  170","7.2","9.4"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-06-17","2.7",,"0.0","0.0","0.0","22.6","28.9","13.3","  180","  170","7.6","10.7"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-06-18","2.4",,"0.0","0.0","0.0","23.8","30.0","13.9","  170","  160","7.2","10.7"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-06-19","1.9",,"0.0","0.0","0.0","24.2","30.6","16.1","  170","  170","6.7","8.9"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-06-20","2.2",,"3.3","0.0","0.0","23.0","26.1","20.6","  170","  170","7.6","9.8"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-06-21","1.6",,"0.0","0.0","0.0","22.3","28.3","16.1","  320","  340","7.6","14.8"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-06-22","2.2",,"16.8","0.0","0.0","21.0","22.8","15.6","  320","  320","4.5","10.3"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-06-23","3.1",,"11.2","0.0","0.0","17.9","23.3","13.3","  310","  330","9.4","15.2"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-06-24","1.7",,"0.3","0.0","0.0","18.0","24.4","13.3","  290","  260","6.3","10.3"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-06-25","0.9",,"0.0","0.0","0.0","19.7","27.8","12.2","  310","  280","4.0","7.6"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-06-26","1.8",,"26.2","0.0","0.0","21.4","23.9","18.3","  330","  320","9.4","13.9"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-06-27","1.0",,"0.0","0.0","0.0","23.7","29.4","17.8","  340","  350","4.0","6.3"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-06-28","3.5",,"0.0","0.0","0.0","23.6","29.4","17.2","  140","  130","7.6","10.3"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-06-29","3.1",,"6.4","0.0","0.0","24.1","31.1","18.9","  170","  250","8.9","13.4"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-06-30","3.5",,"0.0","0.0","0.0","24.5","31.7","17.8","  130","  130","8.1","12.1"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-07-01","3.0",,"0.0","0.0","0.0","25.9","30.6","17.8","  110","   80","7.2","9.8"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.1405","-89.3452","264.0","2020-07-02","1.0",,"0.0","0.0","0.0","24.0","31.7","16.7","  140","  140","3.6","5.4"
