datetime,ssi_null_GLM,ssi_01_GLM,ssi_05_GLM,ssi_1_GLM,ssi_15_GLM,ssi_2_GLM,ssi_25_GLM,ssi_3_GLM,ssi_35_GLM,ssi_4_GLM,ssi_45_GLM,ssi_5_GLM,ssi_10_GLM,id
2005-06-07,284.485558309148,270.49738367746,292.158079503933,296.877921550035,299.159098100314,308.2586962364,287.308934751989,289.98205745462,351.495566144604,298.650332647116,280.188779932673,405.80390778236,376.399735156255,mendota
2005-06-08,320.98338016929,304.322864048588,329.209389693292,339.655880304993,343.243186795841,362.802020382675,330.20603703575,324.558503811461,412.738511022457,350.333210872104,329.405187011937,460.201216889081,438.165307179897,mendota
2005-06-09,356.116044699302,345.3388900022,367.855424739369,381.970943724285,374.463027460459,400.11573893969,367.571201076744,384.211111105298,471.477089164593,413.406086099856,383.926777334191,521.015301149983,500.775264761487,mendota
2005-06-10,410.346749742573,398.931919154363,420.27117674265,429.441652062192,426.576224667394,446.903786069841,418.050258501445,434.275116017588,519.850251787743,462.750938714282,434.36029789041,566.306846949451,547.366105895694,mendota
2005-06-11,440.536535975196,447.640655593345,445.897455101838,480.796668957048,450.089135886334,481.734339146983,456.383921070156,454.712401431376,542.155965920065,485.608256214194,448.926304206067,599.102021103978,579.656442196908,mendota
2005-06-12,491.350956697521,462.396061763467,488.870051449791,450.407357234373,491.20281547067,515.076675955589,488.802661671795,487.41793183786,577.888348155251,539.022484814887,486.820616505206,647.151249216,609.920486446306,mendota
2005-06-13,559.41193481734,528.71639613767,556.732895430578,520.7512286935,559.752600153436,577.985622440511,555.80609379551,551.026912881461,605.810499329095,601.892887888808,552.136708531063,704.679128787374,671.603596967167,mendota
2005-06-14,581.35691882672,549.614666832511,575.984800918365,544.436256384319,574.005129701256,605.564626827812,580.116279827155,557.603382165316,618.843887021628,623.629602259804,581.47492132188,700.709773528336,678.653350951342,mendota
2005-06-15,538.010279012513,523.740813066309,547.038402809695,504.450977275273,546.890596551468,567.51287544897,544.046350924785,535.550766206272,597.253817624655,587.401721710167,547.399840387708,654.933726711653,646.17980440856,mendota
2005-06-16,495.980468833962,480.854295229224,505.821659800593,474.478077622177,502.032277128694,524.551770107471,498.863470919297,498.11092430864,552.011956808691,535.708416714092,505.915884200146,603.807801530894,597.765244355181,mendota
2005-06-17,478.544319758188,470.081843340066,488.181319999967,470.88146232828,492.081295340717,512.748173349212,487.624846286952,488.957932300322,539.161449714607,522.187032818072,490.734565810797,590.045038513022,572.529086062479,mendota
2005-06-18,471.172579831953,463.08039721162,479.778726071299,470.695982927492,486.526030263572,505.040820345947,480.903728721072,479.375102335119,528.892496099881,511.795723513065,485.889809947207,579.389481367386,562.821067649065,mendota
2005-06-19,496.955770719352,489.051111262362,506.907398869275,495.934910669675,512.823116467107,530.513699462786,506.079190897158,505.653584405977,554.702856920848,536.215009732699,511.065273452827,604.412301686168,587.617451248323,mendota
2005-06-20,497.241267899255,487.758037599728,506.171694637604,497.345629265826,512.510031000634,529.836176646085,506.168255047877,507.660548954731,553.081229912542,537.352107002959,510.951764201457,604.293271858589,588.504662491336,mendota
2005-06-21,515.950523997606,509.834108671422,521.75743811908,505.948389518502,520.25973219888,549.30198093207,525.934617627168,529.951462882587,570.997687505701,555.106773353057,528.133526488792,620.999321621074,602.741915222337,mendota
2005-06-22,539.608148693844,548.628348305573,549.161448660079,554.919626792908,553.109197782279,586.776681659935,551.934885579961,552.33596701625,615.350597295466,605.320372454842,552.819383912088,647.368299998046,644.233456740423,mendota
2005-06-23,549.82898673451,563.85024093243,564.191897515233,570.1627260691,575.291678938716,605.806057947201,560.527438336176,563.122891260635,628.370702845935,619.338156663496,556.825021284818,654.233852508015,661.195812411841,mendota
2005-06-24,599.174157056331,602.85630297479,559.851696415093,606.680087460743,585.875129596487,639.977567478422,556.346779369045,606.266879227974,659.312575196572,638.801004313269,600.213664776682,701.59801597519,671.055261481877,mendota
2005-06-25,647.485732566199,638.980881302048,622.735600949175,661.765019875292,642.421778203864,682.253093767951,616.929100307242,655.880598861638,702.48159296257,687.749288681003,649.051859069406,752.936931057921,729.483422151091,mendota
2005-06-26,695.728783874865,687.797050269558,671.555560635444,709.428021460123,690.473667169227,730.252431960239,668.429048485743,705.727888603775,749.557111485969,734.771609091936,699.328943041343,801.246372997782,777.45475291722,mendota
2005-06-27,730.016728024506,721.626862408012,715.088538223619,750.761583596053,731.066797541881,771.581190819417,712.665836517759,748.220434939372,790.368246709848,775.761316867237,740.259907768223,837.032120369346,819.670627624179,mendota
2005-06-28,744.991423887358,757.58087307515,734.327629791372,759.810852772846,756.048533218969,788.859537676392,738.360053391844,757.115861085752,806.323318242854,793.832848105856,760.221393264222,858.573947611953,844.180200522303,mendota
2005-06-29,792.917769708444,802.571663712124,784.564620682751,807.103274323685,804.500818444652,834.674113362884,788.898890559076,807.769655990277,854.074955017009,840.273130000509,810.826586254476,905.250971786421,887.643612918493,mendota
2005-06-30,822.667833300407,783.856879277158,779.955765856523,823.430783243712,802.681982271227,853.674307616641,776.523490046872,825.122010224278,844.629499259807,832.548818287091,834.959950347999,914.454522462876,874.047832961255,mendota
2005-07-01,792.668424911167,766.392143210232,699.036876359549,807.602892947575,785.969558618559,825.393455394068,738.860018189208,803.364077952964,831.231107422582,642.456564113355,803.378291477327,889.034997004688,747.25263945621,mendota
2005-07-02,737.71567379618,720.104008782,669.064951693197,751.031599164122,733.828388262722,771.901988541342,704.61014518608,755.197359843691,781.881305177809,625.411618257614,750.902533705915,836.563962364228,721.61070545601,mendota
2005-07-03,731.55160335987,716.408435170436,674.625175052929,745.738342071744,731.758868411874,766.534619320436,703.702848535372,750.283243105853,776.439152200151,631.563359538347,746.00248161919,831.388235504319,723.540471858045,mendota
2005-07-04,691.698405080244,580.549414057188,661.978818208758,723.522758086196,664.00583703897,744.805937322872,684.983219902933,627.060006426847,756.69559853221,614.380351829079,722.502881380986,732.508333830329,700.963628813668,mendota
2005-07-05,698.277994138959,596.858838193386,672.818367552991,725.994098655295,670.671513779735,744.11651931079,692.801710799644,639.941130305855,758.030268008623,629.042969248514,724.79630389186,745.765327076881,714.906753019817,mendota
2005-07-06,697.554894937397,604.855319795475,676.207060743629,723.988567153698,673.466832516695,740.796278000323,694.108980689121,649.462400873558,756.863462307813,632.267338823899,720.314568626437,750.628761141495,720.842057293406,mendota
2005-07-07,719.198206340632,631.157356599069,697.800198727466,742.252315192609,696.868168260833,759.186415973538,715.628978524193,673.547496415313,773.919020079833,659.731582342782,739.744905499899,773.72387123611,744.157833062481,mendota
2005-07-08,724.455817565445,641.205764581211,703.701759613612,746.049916626215,703.757871670227,763.733321077075,721.404779972974,681.947142801568,776.94272834897,668.679598633879,744.00525380323,780.715978782991,752.309205251815,mendota
2005-07-09,736.77416041941,658.636208984293,717.475117967503,757.829610024901,718.152151877257,775.028198501259,734.528164965231,698.003758009806,788.085153977971,685.844887447855,755.798928037961,795.808304716253,767.257984495377,mendota
2005-07-10,733.541976052893,660.139393709593,716.141933238015,754.334634650817,717.974159151762,765.799757533846,733.047797120266,692.45032752039,783.883407954243,688.410197452604,749.719711010774,791.158270814152,764.429274266734,mendota
2005-07-11,739.679316481058,662.562387351795,725.494168140789,757.132016264103,724.566098655971,772.582171693497,736.157286814061,693.706333085125,788.062857288946,697.184717615954,751.635512004425,797.899257198232,771.041667350031,mendota
2005-07-12,755.993247503348,682.23690527179,735.721710802635,763.811163579002,719.634334439346,786.023830531278,751.584220154533,707.544380223531,795.574835661771,694.095719636225,746.928445656031,809.081410140893,779.951505150501,mendota
2005-07-13,736.213042315661,669.9178669795,717.462768390322,750.901859020107,708.534012953708,768.616841356965,735.028057054137,697.754029673479,780.043183561315,686.357538963744,737.259720017988,796.241412867611,768.015170193678,mendota
2005-07-14,776.112760776361,713.589574168233,758.221830921327,791.641770977156,752.399169846797,808.586652722333,772.874962227471,740.882051401559,820.306503045631,729.053185708854,783.557969232177,840.688887712448,810.440544596029,mendota
2005-07-15,804.588280291159,748.535484118602,790.254363205867,822.955536856117,788.09749424055,839.788842102175,806.125817613129,775.679260412968,851.494459642892,768.941900603436,814.996403116116,875.485172142859,844.853135280988,mendota
2005-07-16,842.787885852026,787.973017852178,829.022465607223,861.1642984717,830.678137600482,878.521084553807,845.143654782923,816.201361061509,889.98075164724,812.148340959387,853.728875780162,917.017876324138,885.227160499379,mendota
2005-07-17,857.022568549115,803.768091761293,844.48776384645,876.234787562084,848.325151381887,893.081191197569,860.977151984073,834.153784580455,904.549907329473,830.030840115749,869.080919671225,934.677017638631,903.145081193899,mendota
2005-07-18,820.600478140481,771.108755285684,798.610656418081,871.053831305389,809.194457232754,887.305809822723,835.298131883753,798.368788214438,890.167497574476,809.418380818771,848.083147083634,928.987396296988,904.330634510022,mendota
2005-07-19,812.219715688567,766.065783996036,789.2429783931,833.212810744723,788.311775472192,848.271541852105,820.001111912416,788.701041023204,856.54533496153,798.148758274695,817.72737566034,894.039660660905,865.279799493618,mendota
2005-07-20,822.908725427117,773.181012393627,805.667264992856,836.751281154711,797.489473087743,854.670361050918,830.741619100614,802.53825236365,856.496759235278,805.425084457743,830.124254184384,903.331160767412,871.026211962457,mendota
2005-07-21,814.445173758855,750.391350225842,795.819392663923,823.531390000401,796.090797954451,844.399971450726,821.647651874569,801.432476580196,841.682985075674,774.632434450246,829.930163776562,898.650494601835,862.47269132631,mendota
2005-07-22,843.259630055264,781.91030530903,825.571038193385,853.914771597984,825.772186126675,871.937622036575,848.269308985582,828.112618009514,871.522832248669,804.899751253102,856.330733631298,925.601998869786,891.968214691041,mendota
2005-07-23,878.402748128399,820.878650831754,861.724410385338,890.033412824092,862.327806980112,906.701720564495,884.215731545039,864.104506565187,908.701404845058,845.265548761213,890.868769676329,960.801891369467,928.278090415019,mendota
2005-07-24,821.415407249767,756.943320721783,790.710843401741,852.899021905518,791.280588291527,865.521027049307,802.771384815095,797.308083449222,871.198083321685,811.043866827551,839.417065288796,875.641473762942,865.096742430092,mendota
2005-07-25,878.249705194242,770.253170432364,827.492622797279,903.195774172608,847.38904030064,916.381582516697,818.730727849612,855.12128168541,922.937130572762,840.508473703083,887.772639819915,912.023299431973,918.731504246837,mendota
2005-07-26,890.202252468724,788.526059435231,858.822899825123,932.921233565844,876.435123817647,937.559280707456,834.842988757419,868.822057599834,953.81981367871,860.25579023445,896.470739056883,948.685876280021,936.209383444498,mendota
2005-07-27,774.674413567855,745.802044174727,783.122123540422,870.869882928151,808.962986799007,785.085786552205,737.910756819002,825.549382869943,891.317291251775,808.166851811122,846.103074327941,899.578348762823,858.189453183977,mendota
2005-07-28,760.584156653501,730.008547261756,774.654706376494,841.917359338715,796.831781710741,775.052020965527,734.420031418517,808.294752333589,864.961300832771,795.253652444259,822.875664741656,877.969205101539,845.155004985908,mendota
2005-07-29,740.132805973783,708.109339201074,755.630928166394,815.025084178461,774.242986390367,755.777475776232,714.213922187229,784.461881597585,839.613075281784,773.400188144786,798.633889540857,855.331259420344,828.423413820553,mendota
2005-07-30,752.913320367834,719.876079129606,766.03966595682,809.899030615192,785.477461307185,767.264577773229,727.677350668491,775.457782930484,842.242269580694,783.476854571376,805.510374267686,864.751935450488,838.994390207952,mendota
2005-07-31,733.786779584534,696.87966601736,740.677909547928,791.422169275658,760.737789425929,749.563994168643,717.101432478815,769.121272381101,819.440555161983,758.515211791519,784.129903272578,845.569821187493,819.587789945331,mendota
2005-08-01,755.60869907835,714.517493146935,759.806273152966,803.577551461135,781.829138500648,773.871352921907,732.522669947851,781.095853376625,831.952142845844,781.735733335831,800.212908854151,864.73339773199,839.617374174395,mendota
2005-08-02,760.346527649305,728.859254987209,769.446857631368,810.253497388845,785.673458144162,779.833522825645,743.191698303918,788.511168512447,839.322217043368,788.950589289189,804.869547005108,871.694686986119,844.052860182079,mendota
2005-08-03,770.909920681406,745.428169360687,785.060340854271,823.568507190651,800.126069465621,794.743326063894,755.473618367303,801.203469512224,852.863853121333,801.758855749287,818.566466766413,887.19952660525,861.676762761162,mendota
2005-08-04,751.64623358823,736.828862372646,780.315804993525,832.405407624484,794.289817124563,786.906558042468,753.887244052194,808.929254541079,827.249305595326,795.949030112128,822.013420905171,884.065760692131,854.712736478634,mendota
2005-08-05,753.344074146009,737.473782014243,774.906340958406,825.175437868203,792.043267638455,788.814860183266,752.715334672983,797.121168434719,824.732549178304,790.925032140426,816.367202345776,878.556035949334,851.957768068712,mendota
2005-08-06,751.978986284219,734.807914885187,772.461459587474,810.759530685292,787.445727099417,784.403396682945,751.497959770498,792.248468765169,815.835726101455,784.862171006004,806.869397535191,872.421540002973,847.774160001317,mendota
2005-08-07,760.665290694554,743.184245005582,780.147176809916,819.635688661439,794.391427241363,793.167253592936,759.849907747348,800.002193672543,822.509804394964,796.170552479265,813.188883198409,883.363663089859,854.382611345407,mendota
2005-08-08,760.510537602911,745.375422077492,782.585287982901,817.102785161592,796.280181206469,794.523412556507,762.155087788931,799.081198359449,823.591694730999,797.688917063723,813.045628749616,886.147889901219,853.316025880309,mendota
2005-08-09,770.269948211368,752.10221927114,780.638958756033,824.340649852074,801.857544191681,802.442665389118,765.934730579591,807.05341510105,830.604185284777,804.101986945133,818.067450391,886.943320801621,862.263672477769,mendota
2005-08-10,779.777988063594,770.285557008581,799.089923483093,848.337061966457,824.549479046012,821.100968509352,779.145083877749,815.278173450754,844.274832269216,815.938828834301,836.499364562806,904.306301849117,885.442094817616,mendota
2005-08-11,782.51612383998,770.591179423862,792.02653768106,840.856325319679,820.238500464251,830.92524204901,771.754128225075,813.667029922133,851.540380460426,824.033168530795,837.478132148629,904.08252566177,880.916705904182,mendota
2005-08-12,753.398277591543,738.287080356235,770.647923494897,806.989975900152,788.442544675077,798.312038343837,752.737162790346,785.979822608383,818.794632311776,791.695415793288,805.728085763051,878.278233005025,849.808483836868,mendota
2005-08-13,757.161408902858,737.449817598129,770.579502514144,802.83604407761,783.506708686189,793.696766157677,753.548720415868,786.909438674161,816.89818066044,784.867224494339,801.589803709947,876.102748379375,844.876630066052,mendota
2005-08-14,724.427987829385,701.79049234822,738.354613533532,763.514920811759,747.029263020156,755.722458211857,722.432047981265,753.74423876314,779.907667317295,750.69451794951,762.634806276023,839.718198887544,808.341779665808,mendota
2005-08-15,728.352499421173,706.616204647524,741.517252981291,761.089712845766,751.420723804187,758.031122340752,727.084705715642,755.817196107384,780.129530148351,753.483313877056,763.10281598063,841.777121785652,811.987652324399,mendota
2005-08-16,736.552752112786,714.131241678144,748.557680207186,767.042306366815,758.181200793333,765.204273444115,734.569818571324,763.138245721458,786.76971672918,761.294217835678,769.609087509923,848.554351531575,818.952311530962,mendota
2005-08-17,743.375885404554,720.788008599552,754.051707668105,773.147625330851,764.079711501116,772.246937965258,741.136431119553,768.898494516329,793.18402901687,766.728562096158,775.58701331675,854.37135468065,824.968581571046,mendota
2005-08-18,736.095143104507,713.749010987258,746.469766834688,767.135383961507,755.871274619033,765.915867040077,734.171266483702,760.899009075389,786.617666274233,760.780109870064,768.89768894928,847.528011298571,817.577956451969,mendota
2005-08-19,727.610278369291,702.983010994503,737.775153172038,763.811986681544,750.711287653864,762.057306443845,727.132701809895,752.439750322727,782.587401252699,752.959143255218,764.238751047347,844.333342682805,813.91619264246,mendota
2005-08-20,743.626751439468,718.722612386329,752.543938880242,773.455183671156,761.348585631951,774.831543457199,736.44408671797,764.691822534117,794.511898034774,765.017572008528,774.718738877433,855.3092810429,824.677077257118,mendota
2005-08-21,731.952476770354,716.385797905104,747.497378993833,772.529003090582,750.045196431503,761.048378786896,732.949598836226,762.419252688296,790.708813060064,748.901561637647,766.541009535595,845.95100042059,812.65703508185,mendota
2005-08-22,694.02291258885,676.128545794104,707.555378686655,717.114273955372,637.949099638774,721.581099600856,697.173529281817,716.799139411811,749.860564884568,717.644142669526,712.177464102902,808.260852226969,761.80286963756,mendota
2005-08-23,669.682712268993,648.343481503167,679.671572832513,687.504322204263,620.309061622442,678.861192854917,669.63273773427,682.754060939723,714.760586185166,683.286558098242,685.838910496143,781.102570697979,737.552875520686,mendota
2005-08-24,657.458996814494,637.029811644063,667.240427292975,672.757869656536,613.287595087041,667.619625422358,658.154877742863,670.719760922583,700.352509709401,671.913708262839,672.785855309443,767.0546713231,725.011056783077,mendota
2005-08-25,637.964984815137,618.671563925542,648.3177917732,650.274103777819,597.946538759567,649.035757008052,639.990180768829,652.494257175514,678.194892931951,653.931339428795,652.313282355849,745.888230212787,706.022965811856,mendota
2005-08-26,620.337350564384,602.144356252152,630.945441343116,629.8061577489,585.005984624601,632.384458162588,623.456459412233,635.607359246373,658.185524553874,637.616921627467,633.456242386908,726.453231786336,688.380940628734,mendota
2005-08-27,630.691100845482,616.066182280145,641.981873330498,639.615561043438,601.789108955366,646.002887518328,638.413041504213,648.408304859572,665.022222337131,648.74977816915,644.80007251311,736.400679596509,701.725588195001,mendota
2005-08-28,627.078643553838,607.535918115335,633.058337845795,634.558853215279,597.251519207592,641.63185617799,626.419974531238,641.088526090572,661.235182491415,642.534854525344,634.900210699713,726.606611168105,689.134379206668,mendota
2005-08-29,613.847781303605,597.82858159731,624.25081534171,623.805666783602,586.821205669601,625.093003279743,616.949961206106,627.052953067398,648.989956311668,630.459994292414,624.903855239289,718.648608889955,681.5156552629,mendota
2005-08-30,627.487780116907,609.822753747001,636.110417078754,637.1818763403,600.997619374349,639.094326979206,630.773881909084,641.529034419747,663.562963876066,645.002446112975,641.281621436338,731.79740724669,694.969093597779,mendota
2005-08-31,605.025775742314,585.933103250005,618.595597240863,618.135474456879,579.032476716745,622.135660247294,606.834371976781,626.867913689527,646.282286193909,626.839086859019,619.163097965217,709.200294303991,672.895034104165,mendota
2005-09-01,609.01733597288,590.11310199556,618.739862858054,619.106467793128,585.425851719827,621.544893503752,610.981541326015,625.809914729265,647.658617224813,628.486454865736,622.631460896572,708.618489822616,678.079433172875,mendota
2005-09-02,569.956478931306,562.16715632112,580.386473806584,572.588074193289,560.314965621965,590.797761405669,584.878419454471,588.991975286221,603.016262266254,596.630130508963,576.310034362807,680.215687913754,648.695990982482,mendota
2005-09-03,516.341092846292,520.125501822005,548.687379100757,519.010975489412,514.852764841366,542.34889134047,542.528842752433,558.06603305788,568.669450548842,563.261521811235,534.958029309181,616.893788545689,623.513969769248,mendota
2005-09-04,523.623971036676,525.728146497859,554.293534669011,527.433610761846,522.121360047332,548.007725137326,548.108877613472,563.526655231322,570.58272183088,568.231812065324,539.761090257878,622.790781097864,626.620066757066,mendota
2005-09-05,523.45741624652,522.271062512225,552.13341278619,524.124400768514,518.479816087354,548.710814782112,548.560035913201,558.061001496228,567.29440385761,569.66493319173,537.910850625643,620.273674305341,623.72856815869,mendota
2005-09-06,519.99511345822,529.429387889923,546.156973509867,527.550924226007,530.77447233532,554.864742373645,552.390046149481,558.039965671338,570.252151401226,560.321033620201,546.663345292857,618.552465340691,620.75483873253,mendota
2005-09-07,516.342193263009,517.046657511204,540.928858597742,519.807089148159,516.372384327787,543.645693886053,539.732779158621,534.814334876151,530.963481005394,558.530552281025,537.508089085696,616.387340488956,584.927648830987,mendota
2005-09-08,518.458197750415,521.340181790187,547.909333025912,523.942780938026,516.367984973046,550.0299946023,540.695719229519,541.078533646392,540.432235972623,562.758301645844,537.084590228266,617.620489500418,589.591853225987,mendota
2005-09-09,517.338917893141,515.593167623902,542.052830235947,524.068961027213,516.120296126127,542.887528226081,536.338584133899,542.005381932667,540.033980671545,555.978299929338,535.127779091091,616.60912956317,589.457600348945,mendota
2005-09-10,529.198645478153,522.152417544413,547.972476336938,539.385954135585,516.49708370166,552.407463048355,536.651617929803,548.103751097312,550.839058311015,555.625287185722,546.571501870364,618.27854478523,595.784255257981,mendota
2005-09-11,527.451714631037,541.970176954999,566.805046407179,558.194185598361,532.922592017217,576.234141887317,561.469340840989,560.860308819099,566.386345135102,580.250498574483,563.510444161226,651.946410634645,607.979853332399,mendota
2005-09-12,544.329207531051,552.279748796396,579.150630757245,574.485614107348,549.121431557107,591.313574814445,575.64658737423,585.611776692217,581.212534881879,597.381813788341,569.991869123044,665.263904208165,631.206913900503,mendota
2005-09-13,550.658926877468,561.206630754103,585.781107074468,585.886829192924,558.215918789304,603.533034536418,584.186895529465,580.513533930184,589.74653052831,601.651660801298,585.797306739814,677.758229003287,643.414281339402,mendota
2005-09-14,560.551227869954,566.480523316519,596.107010915135,599.391855223924,567.671622412891,613.479169692638,592.761705181178,579.589801137984,600.575827119128,606.810744345978,589.41043426556,687.84689573138,652.818472918741,mendota
2005-09-15,532.323487029445,533.498025199492,559.152463619796,550.767619120849,535.216768481587,577.596870157715,554.553967281733,556.741277078204,576.031435101242,573.086200381148,559.243656301639,639.784303060289,616.284851178764,mendota
2005-09-16,515.783501438899,514.508454172412,540.11128738951,535.199331714098,518.662187375329,554.186634442701,536.099177142937,541.59341633284,558.822227924886,554.067612806216,542.734390081303,622.829035336317,597.567064470636,mendota
2005-09-17,509.853844662626,507.691655679845,533.181714910894,528.882287669445,513.205454992004,543.218216805267,529.343286360358,535.774966104266,551.046607667471,547.989169250881,535.540474504072,615.395294777206,590.470852480583,mendota
2005-09-18,492.817379130144,490.320829097959,515.683841915457,511.796406387118,496.701698056324,523.499675591952,511.172334059686,518.915778596377,533.134325542469,530.756163235337,518.095197770639,597.900143944143,573.266842626672,mendota
2005-09-19,490.720295415996,487.29817101864,513.299428922369,512.89921766925,496.32740921121,523.541403116658,508.060396210365,515.562393859266,526.049696471203,527.536929641102,516.831870059842,596.536149087259,573.823268474388,mendota
2005-09-20,485.793564800636,479.731143233349,507.475200194583,501.963128201966,490.098950744367,514.199476301592,503.211253828532,511.337716920332,524.107530056372,523.402475012195,507.365405232725,581.711539153729,565.398643475523,mendota
2005-09-21,474.217760647925,467.421300515186,495.928471999295,493.941413972405,478.362697275582,503.949204539213,490.708029034312,499.003379828664,514.184050374965,511.048106726812,495.681122453924,570.544302061447,551.565074785801,mendota
2005-09-22,437.627958706961,458.149130947765,475.601582607258,482.205696588373,470.560206171333,485.559661261528,482.487202794702,489.311312107388,479.194319139772,499.750698210668,485.41999968638,556.289094387068,521.379455332612,mendota
2005-09-23,435.590324287801,450.186598762368,469.828248991788,478.195837001812,463.898501132126,480.61967015408,475.882366915771,484.118932744791,473.95648722142,493.658315658554,477.849009702495,551.586380072112,507.442024510835,mendota
2005-09-24,411.721118165147,424.655818512472,441.868046679381,451.063312083312,439.408821992488,453.966451251918,447.250574235287,456.847380639597,447.594056314433,466.784998129086,448.369616495545,521.066426220748,482.18960978569,mendota
2005-09-25,403.399482411889,414.753677707335,432.097783520841,441.228278756628,429.924281599567,444.037225540769,437.611335370692,446.794450272688,438.29033271183,456.411744254065,436.06033661842,511.146857204689,473.276726413802,mendota
2005-09-26,412.219551844818,424.963820443312,439.878957329255,451.408565606105,436.570925653328,454.099815103184,446.365423649906,453.195920656991,451.189680503936,463.31784877257,444.368204433412,520.804413597175,485.007805949722,mendota
2005-09-27,389.963891649674,397.919517688851,412.162676561957,421.780865336394,413.68850484387,418.50688336561,421.467251692611,430.13757653654,423.328172072238,439.093055123381,419.188598911317,494.920369939967,458.725974585525,mendota
2005-09-28,373.983804770003,377.339240577032,394.658070608644,404.247326332129,395.156036850183,391.30144588162,401.253600133966,410.775199497913,405.053031230906,420.494162931249,400.576608654886,476.258938274398,441.393025224773,mendota
2005-09-29,333.559842277242,322.048554126127,338.437029316855,358.047385597768,341.82195703977,345.193474416709,263.660493480261,358.255581544409,356.248630407843,374.515393754679,331.924000417555,430.963122053954,399.569707707564,mendota
2005-09-30,293.643369836514,280.496012913795,297.177364989502,315.349273334803,300.321709507874,304.149257138373,233.466471143644,319.54898089712,308.626648608363,329.654742260343,291.209004426686,386.490401656654,351.839888307205,mendota
2005-10-01,257.280413104244,241.220880209333,257.067195761896,275.294050687485,262.390469924499,269.540886644266,207.91915581663,280.521869070169,256.813339769492,289.061615392789,258.168781064339,335.512201941551,314.91527441604,mendota
2005-10-02,258.386660092856,241.895954990007,257.489328743803,274.707323108806,265.369449829214,269.706082833124,216.181285038623,283.329435385291,257.507215921475,291.451954113276,260.298250749102,336.741910559625,311.875007758156,mendota
2005-10-03,270.674009057981,253.89405607426,274.685766216185,289.220891122895,277.056486144991,283.305691505346,213.09223025108,288.688577184633,264.360005039613,295.471812143322,274.60221849116,342.840900568082,327.596646448357,mendota
2005-10-04,300.847177509747,285.188446331686,307.894254064117,324.082759387607,309.960287730369,310.3172743942,240.269532732381,318.608684719589,298.432887276279,267.992330022246,302.695760578157,385.476897594236,354.873264955284,mendota
2005-10-05,336.808411731077,311.70180107893,333.650215617885,359.963745851036,342.536825144364,347.961690483035,271.891164381059,336.959991224996,325.025178631364,307.747330232464,335.114184456952,400.303719615629,388.468720328234,mendota
2005-10-06,345.03854855041,328.970380684305,342.23114685895,372.355135371103,358.034876728254,358.993810128734,286.127147322489,310.022158173071,325.318994211953,322.181813732309,352.497395763147,416.617508406234,406.283196764906,mendota
2005-10-07,262.199709689857,246.845270403186,276.353626577938,284.008453131562,281.987819503952,283.007155710862,227.437053802652,268.772633452098,273.523111378993,260.091883335902,280.605371574594,357.676647291592,337.055279430194,mendota
2005-10-08,227.885757514543,216.194175603978,236.528960653664,247.568550665043,244.945116256982,248.677196067208,200.190219648718,238.209156539636,233.99311828004,233.113216036836,245.546250647102,318.375862624265,299.57329897413,mendota
2005-10-09,209.910322611107,193.47601744254,217.447385264226,227.938505155566,223.426214221793,228.910075269024,184.009544248891,220.911727056817,214.5690176493,212.717315792058,225.454573708574,296.587670153562,277.398416297587,mendota
2005-10-10,193.609033100184,178.192553547053,200.174712621827,210.218106630178,206.708468726657,210.98060821872,171.450451949422,205.199328105439,196.989214200857,198.047652332725,207.335917204846,276.974931419851,257.467608938405,mendota
2005-10-11,178.708712535313,164.21410974228,184.431918348136,194.048032787462,191.41924696394,194.728501073864,158.67077702694,190.78044987093,181.095133191643,184.632255691452,190.866636586738,259.213114654291,239.4011824493,mendota
2005-10-12,172.448719130927,157.210280672347,176.508185375071,187.389896167003,185.236023697462,187.723747736484,154.240396345436,185.207438562676,174.490939720321,178.519240040967,183.042117439397,250.734191912934,231.806329707555,mendota
2005-10-13,176.736634271741,161.191999831758,181.824381749145,191.582127681425,189.080697174134,192.25048419235,159.176861344734,189.149258370505,179.574037518786,183.962754814556,188.181774642871,255.944371197544,235.748680273311,mendota
2005-10-14,173.489094022214,159.403544810265,178.85000142745,188.42348122035,185.45296853006,189.223505246388,156.299274143063,186.040026354442,177.351299819227,181.065963849186,185.123920050923,253.401383035381,232.871815657553,mendota
2005-10-15,164.854429618878,151.624587217714,170.140923114604,180.073812494965,177.432214723027,180.483342551977,148.654505560379,177.988764013493,169.291682391081,173.289774261137,177.040891664968,245.714018001236,224.563960638571,mendota
2005-10-16,135.144920115248,132.225339047096,101.576957039359,147.041241198414,144.556571091091,145.215945592308,122.866165350937,157.684520400935,133.776581176433,144.26137922759,142.95747929889,222.078396219838,196.610644508392,mendota
2005-10-17,122.026896701467,120.361302891127,91.956909018976,135.033183611133,133.2570386844,133.28032428071,114.015155807366,142.602309669235,120.620243056457,133.275893857328,129.351630722653,207.017752751236,182.263290504075,mendota
2005-10-18,115.79206597619,107.424037998255,81.781572471206,128.273076048433,126.129630846869,125.756760570321,105.564382052198,135.997142815875,105.434321148846,119.842454972009,113.963145407204,199.384664837392,163.555061355108,mendota
2005-10-19,108.852981137792,101.01918735484,77.6341025550242,122.045545914431,119.730230202729,118.866749559417,100.296237898445,130.623019820359,84.2548032751668,105.218203147003,104.594276636108,193.576091569765,139.556262360882,mendota
